Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
359217,B000A2KJ7M,A3CX8YFWJPFWE2,Gnim Gnay,18,18,4,1298073600,"Well, it is one alright option in US","I am a Chinese and has more than 10 years' experience of drinking tea.<br />This Ta Hung Pao (means: big red robe) is OK at this price since you don't have much choice in US. A high end Ta hung pao is often green with dark red edge. This is a kind of very cheap one. Actually its cost may not exceed 6 bucks in China. But it still has the golden ring if you brew it correctly which is a symbol of quality.<br />To brew this tea correctly,<br />1.you have to use a pot.<br />2.Warm it and fill it halfly with tealeaf.<br />3.Pour in 95-100 C degree water until immerse tea leaves. Wait for 10-15 secs, steep and discard the tea.<br />4.Pour in 95-100 c degree water again.<br />5.Wait for 1 min and serve.<br />You can have the second steep with longer brew time. Normally from 1:30 to 2:00. The third steep may be OK but it won't last for the forth."
311676,B000EVG8H4,A3CYUUXAI6BJN2,GFMom,0,0,5,1250380800,Tastes great!,Easy mix.  Great taste.  Works well with my bread machine and makes large loaves.
562106,B002KXY8VM,A10G3DK15VL6Y1,John Hoover,0,0,5,1260921600,Talk of the Town,I shared the chips with selected friends that pass for hot heads.  In New Mexico everybody thinks that they qualify but that is not quite true.  I had a blast with the product but apparently I purchased the last box.  I want to purchase four more boxes for Christmas but none are available.  I am disappointed.
488352,B0013A0QXC,A3OYNX4MJ8M9LZ,"Winnie ""travelinyaya""",0,0,5,1236470400,Great Tasting Coffee,"This coffee tastes really good, and the pods are very convenient to use.  Brewing is fast and cleanup is a snap.  I highly recommend them."
263890,B000FOIYS6,A3SYHBD47ZPYRT,"dml2 ""dml2""",1,2,5,1295136000,Curbs my appetite,"I eat several in the evening to help control my sweet tooth and the desire to snack after dinner.<br />I like buying in bulk through Amazon.com and the free shipping offer I received on my last order was ""priceless."""
498958,B0010TCFYO,A27PQER4XYX8GI,Monkey Luv,0,0,5,1268697600,Love These Healthy Bars,"These are awesome..They taste really good, they dont have the funny chemical/mineral taste the other bars do...You can read and understand all the ingredients, which means they are healthy. Very filling... I would reccomend these bars to anyone, especially the health freaks(like me..lol) I will be purchasing these bar again = )"
46711,B003P7U7SU,A3TV9T8R5NU24A,seagurl,0,0,5,1296691200,Perfect Kettle Corn,"Having been on a bit of a kettle corn kick lately, I was looking for a product that wasn't artificial tasting and had a good balance of sweet-salty. This one fulfills everything I'd wanted in kettle corn, and I would recommend Yaya's to anyone looking for the same."
526613,B007PA30TG,A152SEWEPC9987,Joe Vegas,0,1,4,1288483200,rather bland,"Personally I find this blend to be rather bland.  However, my wife really likes it, so I'll rate it 4 stars."
4562,B002TMV3E4,A2TXMYYGSZCSZ1,"annie ""grannieannie""",0,2,5,1282867200,Love the Aroma/Great Taste,"This coffee smelled wonderful while it was brewing.  My husband drinks a lot more coffee than I do, and he agreed that this is a great tasting coffee.  We are looking forward to trying Melitta's other varieties."
183964,B001EO5M3G,AASR07GQUTZ2B,"T. Leib ""Margarita Connoisseur""",0,0,5,1217808000,Great Margarita,"This is the best margarita mix that I have tasted. The others have too much sugar, too sweet and have too many calories. I have them both frozen and on the rocks. Here is a great recipe:<br /><br />Any Baja Bob Margarita Recipe.<br /><br />Large Martini Shaker - Fill with Ice<br /><br />Add 1/4 Shaker - Tequila - See if you can find Cuervo Black (Very Smooth) or Cuervo Gold<br /><br />Add 1/8 Shaker - Triple Sec<br /><br />Add Small Amount Grand Mariner<br /><br />Add - Balance of Baja Bob Any Margarita Mix.<br /><br />Add Lime Juice (1/2 Lime)<br /><br />Shake and serve over Crushed or Cubed Ice or Blend into a Frozen Margarita.<br /><br />Let me know what you think."
476561,B000LKVRVA,A3UA509OUW3RSO,Army Soldier,0,7,1,1300060800,Dog food!,"I have no idea how someone can give this anything over 1 star.  This vegetarian jerkey is HORRIBLE!  As other reviewers mentioned...it tastes and smells like pet food...specifically, dog food.  I bought this for my g/f and she spit out the first bite.  We threw away the entire package.  What a waste of hard earned money.  I think the people that work for this company are reviewing this item, b/c it is disgusting.  Don't take my word for it...go buy some, but use it as a gag gift"
190807,B000FI4O90,AZT4KJIBL9TKM,Cassandra,13,16,2,1187222400,Wait until price drops,"This thing is huge.  At full height it won't fit on the counter under the kitchen cabinets.  So definitely think about where you'll put this before you buy it.  Also, the output wasn't what I expected.  I've grown the herb kit and the tomato kit.  It's easier to grow tomatoes outside than in this thing.  I got a lot of dill from the herb kit, not much else.  I don't even use dill that much.  I'll definitely stick with an outdoor garden next year."
477728,B006AX37RO,A2K34HRF5M4VRB,L,0,0,5,1345248000,"Great product,fast delivery",The tea was just what I ordered and the delivery was very fast and easy. The price was reasonable and he taste is great. Will definitely order again.
267824,B000V93804,AK6LLV0K8IDFQ,orange triangle,1,1,1,1319414400,horribly stale...inedible,"Just got these delivered by Amazon to hand out for Halloween. They are so old and stale I will not give them out. Then I find out Amazon doesn't allow returns of this old candy. They will be thrown in the trash. WARNING...I'm warning you about buying food from Amazon without knowing the sell by/freshness date. You too could be stuck with old food which can't be returned. Never again, Amazon."
341697,B001RVFEP2,A29D4T4WQJW49W,mamie,3,6,1,1290988800,tasted funny,"I have purchased these in the past, but this order tasted a little stale. I have purchased food many times, but this was the first time that I have been disappointed in the quality. I should have returned it."
331332,B001P74NXM,A1XKK0RD4PN68G,lulum,2,2,2,1280966400,Did something change?,"The following is a review a just wrote for the 6 23.5oz bottles but applies here as well.<br /><br />""I have had this on subscription for at least the last 2 years. When my last subscription order was sent there was something very off on the flavor.<br />Each bottle had about a half inch of foam on top and had a very strong plastic or soapy taste. It's hard to describe but it was so bad I was unable to use it. I contacted Amazon and they were great, sent out a new order right away but when I received the shipment it was as bad as the first. When I contacted Amazon again they refunded my purchase price and actually made this product unavailable while they checked in to it. I see it is available again but I never found out what the issue was.<br />I figured it must have been a bad batch so I reordered and did get a new shipment last week, this time of the 2 44 oz bottles. It was just as bad. I contacted customer service and they were great and promptly refunded my money.<br />I ended up ordering another very popular, but more expensive, brand. This 'other' brand is much better. No problems at all. """
138081,B000HHO9EE,A35V5Q614BAVOW,"Stuart Sampson ""Rooster""",0,0,5,1329177600,Shocking development,This fence charger is great. We strung the fence wire around the entire yard then hooked up the charger. We went back into the house and left the dogs to explore. It didn't take long before we knew they had checked out the new addition to the landscaping. They have not even attempted to break out since then. Awesome fence charger and perfect for our little slice of heaven.
295512,B001SB4QKU,A120P0MIV4OALC,P. Gowen,1,1,5,1296604800,WONDERFUL Tea,"I am a lifelong tea drinker--mostly iced and I love a deeply flavorful tea---this is it.  I first found this tea at a liquidation store in Austin, Texas, decided to try it, and fell in love.  It is the best tea I've ever experienced.  I make it bold and strong and it is wonderful, refreshing, and relaxing.  I sent an email to the company to let them know how much I love it and they sent me a thank-you note and a teacup from Ireland!!  This is a quality product, made by dedicated people and I am ecstatic to have made the discovery."
317982,B001XWRGS8,A2AVYSXICESSTK,E. Kerby,3,3,5,1320019200,Wonderful!,"I used to use another brand of vanilla, which I liked, but they've switched from glass bottles to plastic, and we try not to let our food touch plastic.<br /><br />SO, I've started using Simply Organic Vanilla Extract.  I really like it because:<br />- The ingredients are so pure.  There really does not need to be sugar or corn syrup in vanilla extract.<br />- The aroma is wonderful, and it makes baked goods taste fantastic.<br />- It comes in glass bottles, which is reassuring, because foods that come in plastic containers tend to absorb chemicals from the plastic.  Glass is safe, though.  This also maintains the intended flavor.<br />- It is organic, so I trust that these folks followed a rigid set of standards that ensure the purity and quality of the extract.<br /><br />I'm totally satisfied with this product, and I will continue to buy it."
234931,B000KV7ZGQ,A85CDYD6F2FAQ,Nick,0,1,1,1326067200,Too small,This product probably works fine at larger levels but at the small the bottle neck is too narrow to allow anything but crumbs to come through. With this sized rope and the storage available in the bottle the product would work perfectly if it had a larger opening to allow dog to pull out treats. Sadly this is not the case.<br /><br />I'm hesitant to purchase a larger one as I worry the bottle neck-rope width issue will be just as present as it is in the small.
240772,B000NBQUNW,A17PNX68TOXV9T,resmitty,2,3,5,1301097600,Endocrinologist recommended and do lower cholesterol,"These were recommended by our Endocrinologist because they contain stanols, but not sterols, and are noted to help lower cholesterol without causing harm.  We've been using them for 4 months, and cholesterol test numbers have been improved.  We prefer to avoid taking Rx drugs whenever possible, and do not like the cost and side effects of statins and other drugs for cholesterol.  Statins also block production of CoQ10, and can cause muscle damage, even kidney damage when rhabdomyolosis occurs (admittedly rare, but still a risk of statins)."
120169,B000G34RAK,A16T6IMPR5BU7L,in the dark,1,1,5,1174867200,If only the dog could type....,"What can I say about this product? Strips of dried duck breast, packed in a sealed plastic bag with a cardboard label attached to the top. The dog seems to really enjoy them."
43150,B0017U24LA,A2JLUVPTP6ASPB,"Constance R. Haske ""chaske""",10,10,5,1248739200,"Very filling, great if you are on a diet!","I agree with the other reviewers who commented on the filling aspects of this product. I had no idea that 190 calories could keep me full for over 4 hours! For someone who is having a rought time losing the baby weight after child number 2, this food is awesome! True, the taste can be a little bland... but I've played around with some spices to make it a little more interesting. But honestly, it doesn't taste bad and I love a) the convenience and b) the fullness factor. I will be buying this product again shortly."
216109,B0034KSQTA,A35JPD8Q492FJC,Firefly,1,1,5,1265414400,You gotta hand it to Kashi!,"They've managed to make healthy food fun and tasty! These crackers are delicious, like a Triscuit but without the rancid greasiness."
500979,B004ZWK0CW,A19TZJZGQKO6YE,La Nonna,0,1,2,1315526400,My opinion,"Taste is not as good as other Halva Products I have purchased in the past, I will have to try other brands."
303448,B008M8XEVE,A2BN0B0CJQI3KP,RP,0,0,5,1334620800,Service was good,My item got to my house on time and I was surprised on how well my package was packed. I recommend this store to anyone;)
403259,B0058AMY5G,A3B0HXAUWCLSZO,MisterStorm,0,0,5,1221436800,By far my favorite chips,"These are by far my favorite chips, they are extremely crunchy (similar to other Kettle style chips), but it's the extreme Vinegar flavor that differentiates these from lesser fried potato snacks.  I've tried several other brands of Salt and Vinegar and none of them come close."
29301,B000PDY3P0,ASL8V5IZ8FKVX,central mainer,0,0,5,1337817600,great northern popcorn,I have tried other brands of popcorn for our machine and great northern is the best.Everyone always likes it. The pre measured ingredients are right on.
181009,B007Y59HVM,A2UA7Z24E9R2HO,runningjunkie,6,6,5,1340323200,Keurig Who????,"I was so excited to get my box of Fog Chaser. I had been paying nearly $40 for Starbucks at a wholesale club and only for 40 cups. I had cut myself to one cup per day! Then my friend shared this link and I thought ""Why not!"" It arrived quickly, and smelled heavenly. I like dark, strong coffee, and I could tell by the smell it would fit the bill. The real test is in making it. I brewed it this morning--no grounds in my coffee, and no residue left in my cup. Wondered if the soft filter cup at the bottom would work, and it does. How great is that???? It doesn't taste like instant coffee either, which some imitations do. 80 cups for $33 is an awesome deal...that is around $0.42 a cup. If you buy the little boxes at WalMart you only get 18 for $10..which is around $0.61 per cup...you save $0.19 per cup, which doesn't sound like a lot, but you would spend $50 buying as much at WalMart to get 80 K cups. So you are saving $17. I love it!!! Order yours today, you won't be disappointed."
328252,B0001AO9LA,A1PVKG8SEOI2Z1,Michael McTague,1,1,1,1337644800,"old, sugarified, tasteless","old, sugarified, tasteless sums up this product. it came in a double plastic bag and gave the connotation that there was a mountain of licorice allsorts somewhere and this was the bottom, shoveled up and sent to poor unsuspecting me. perhaps i can turn this into some garden art, or wait till Halloween and give them away; the time couldn't effect the flavor any more"
251233,B000JOE224,AICO5V3R9MZ3W,"Serena M. ""Serena M.""",4,4,5,1236816000,Never thought my cat would buy it... I was wrong!,"My older cat recently spent time in the animal hospital due to a blocked bladder. When he came home and the vet gave me pills to give him, she warned me that the pills stink and they had a hard time getting him to take them. I spent the first three days crushing them up and mixing them with tuna, then had to sit there and make sure he ate it - and that my other cat didn't!<br /><br />I found the Pill Pockets review when I googled ""how to get a cat to take a pill."" The idea was amazing, and the first few reviews were promising. I went to PetsMart and bought it the same day, and wow! My kitty ate that treat-covered pill like he was starving, and after he was done sat there and meowed at me for another. He even crunched right into the pill and never thought twice about finishing it.<br /><br />I would recommend this to every cat owner - salmon or chicken, doesn't matter, but these things work!!"
78367,B00064VQO4,A3AZ5EDQ0JOCDK,Stephanie,0,0,5,1307318400,Great Stuff,It's the only olive oil we use.  We have food allergies and this is the most unadulterated one that we have found.
252637,B001EQ5ERI,A3MCM3WOF864RC,"Meghan Dunham ""MeghanD""",0,0,5,1334275200,Great espresso,"I buy it in bulk from Amazon. Always arrives promptly, and the four cans last me about 2-3 months at 1-2 cups a day. Great price!"
518898,B0028UA2NA,A3QKTPK8D31K0J,"K. Tandy ""Music Therapist""",11,11,5,1277683200,"Finally, a good GF Cheerio substitute!","My kids, my husband and I all like these Os.  Finally.  After trying everything else on the market, it is nice to have something everyone (celiac or not) will eat.  Yum!"
10825,B000XSJLWM,A3G46PCZVVGETQ,"N. Berard ""nixie""",1,1,5,1308441600,My sweetheart is addicted to this,"It's true. If he doesn't get his delicious breakfast oatmeal he freaks out. So we buy it by the case and everyone stays happy. It's a better price than our local grocery.<br /><br />This is a great, easy hot cereal with plenty of fiber and other good stuff. Despite all the added seeds, the flavor is still basic enough to support add-ins like dried fruit, brown sugar, honey, etc. It's also good plain and will keep you satisfied all morning. I also like this brand's cold cereals."
106492,B003P9XG3G,A34P83G6OY0RFU,Blue Ridge Mountains,0,0,5,1327449600,My dog loves these!,"Always in search of a treat that won't react with my very allergic dog, I tried these biscuits and she loves them.  My dog is allergic to milk, wheat, brewers yeast, and most meat except chicken.  Blue Buffalo uses none of these products in these biscuits.  If you are looking for a natural product that tastes good to dogs, give these a try."
74423,B001BM3C0Q,A3HZZYLFH0R397,"1d655480 ""1d655480""",5,5,1,1286668800,Chips Rancid Despite December 2010 exp date,I opened a bag of these chips. I thought I detected a strange odor but put one into my mouth anyway.<br /><br />The chips were definitely rancid. I tried several other bags and discovered the same rancid taste.<br /><br />I threw them all away. Caveat emptor.
246952,B0029NIGMA,A3DID7JUQSVCU,Diane Gregg,0,0,5,1285372800,Whiska's Purrfectly Fish and Purrfectly Chicken Improved My Cats' Health,"I used to never feed my cats wet food because they preferred dry and I thought it was fine as long as they drank plenty of water.  After losing one cat to death mysteriously and another one to kidney disease I decided to follow the advice of many on the web and switch to wet food.  I tried many brands including the most expensive, but my three cats prefer Whiskas Purrfectly Fish and Purrfectly Chicken to all others.  I mix them together in the bowl.  All three of my cats run to the bowls to gobble up the food and they don't leave a morsel.  Also, my cats do not throw up this food like they do dry food.  I can't believe the change in their health.  In just a short time my two older boys went from being round fatties to having shape and nice healthy curves.  And their coats are absolutely gorgeous.  The oils in the food obviously create a nice sheen.  Also, the shedding is way down.  Thanks Whiskas and keep it comin'."
57132,B001E6IZVU,A19U00UDYUKGU5,Gracie,0,0,5,1280361600,Bran Buds are better tasting than regular All Bran,"My husband and I found Bran Buds in the store one time and decided to try them and we found that we really like the taste and texture much better that regular All Bran.  The next time we tried to buy them we couldn't find them at any store so I searched the internet and found them at Amazon.com.  I am very pleased with this product.<a href=""http://www.amazon.com/gp/product/B001E6IZVU"">All-Bran Bran Buds, 17.7-Ounce Boxes (Pack of 4)</a>"
505650,B0061CYPNE,A305Z83QD9MJAV,AliCat,2,2,5,1324944000,So good,I bought these for my father for his birthday because he is a big Jack Daniels drinker and he enjoys a good chocolate now and then. They were amazing. if you really like Jack Daniels liquor and chocolate then you must try these. Perfect combo of liquor and chocolate wrapped up in one.
370261,B000ZSZ5S4,A1PMHZ9AN1EFEI,Jeff Biehle,2,2,5,1296604800,These things freaking ROCK!,"Regular salted almonds are okay but tend to be boring after awhile.  But Blue Diamond Jalapeno Smokehouse almonds are just amazing.  I could eat an entire can in one sitting no problem, probably two cans.  I was tempted to give these nuts just 1 star because I'm afraid they're going to make me fat and broke!  FYI, I also tried the Wasabi & Soy Sauce almonds--absolutely no comparison, the Jalapeno Smokehouse blow them out of the water (at least to my taste buds)."
350565,B002OL2MWM,A2OGHYF3EW3XQD,D. Jacobsen,0,1,5,1317945600,Awesome,"Bought this after a friend who is a wine nut (his brother owns a large wineyard), recommended it.  All I can say is wow, it elimates the after taste of cheap wines and helps bring out the flavors of better wines."
70451,B002E0S4UW,A1WSNY9L3F6BD6,Alexander Scott,0,0,3,1329091200,"baby food texture, not too sweet, otherwise okay","EU standards for Natural Applesauce in France are on par with US Organic standards according to what I've read.  However, my 4 year old son doesn't like this, mainly because it's the consistency of baby food, and is more creamy than American brands of apple sauce. I should note, my kid LOVES apple sauce, but not this brand.  The product has a whipped consistency that your kid may not like if he's used to chunky or other brands of 'homemade' style apple sauce.  The cheapest place I've seen this for sale is at CostCo."
295731,B003WLC4VC,A35D62MHUHJXFQ,Beleg Cuthalion,0,0,5,1326153600,Another Great Product from Clif,"I prefer these over comparable granola bars in both taste and texture, and the fact that Clif uses 'Organic' ingredients is an added bonus.  I am an avid hiker, and these have held up better than other brands on my hikes."
47715,B002HQD3BI,A2AV4JN8TF9D3Z,amyleigh,0,0,5,1349136000,The best!,"This cake mix is absolutely the best!  I make it for all my clients who are gluten free and they LOVE it! Even people who don't have a gluten allergy find it delicious. This is the perfect cake if you are having a birthday party and you want to only make one cake, instead of 1 gluten free and 1 regular. Everyone will enjoy this cake.<br />P.S. Dont taste the batter...lol. that doesn't taste good at all."
231317,B003FDC2I2,A88MWW63NMS18,The English Lady,0,0,5,1309046400,Orgain,This is really good.  It doesn't have that chalky taste that other protein drinks have.  I highly recommend this product.
485217,B00292BMMM,A2DWUD4QEHSOI7,robertadavis,0,2,2,1345507200,Don't last,"My dogs are 12 LB, they love to chew, I thought I would try these StarMark, I bought a 2 pack medium, didn't even last a day. SAVE YOUR MONEY!!!<br />I need to buy Thick bully sticks they last about a week. (Where and when I can find Thick Bulky sticks at a inexpensive price)"
32491,B001D3NXTI,AHG40KCHEUBNY,Desert Lady,1,1,5,1268179200,Orbit Sugar-Free Maui Melon Minrt Gum,My favorite gum --- it's been hard to find in retail stores.  Great price!
378076,B002GJ9JY6,A2TNO6XMIM0RNQ,Tina Joyce,2,2,5,1290470400,Powdered peanut butter,I love this product.  It tastes just like peanut butter.  So easy to make.  Very low in calories and fat.  Definitely would buy again.
547331,B006HYLW32,A225F7QFP5LIW2,ccde,1,1,5,1286236800,healthy and delicious,"These chips are great!  They look almost like a flattened rice cake, but taste so much better, more like a potato chip. The bbq flavor is delicious. They are very low in fat and full of flavor. It is easy to eat an entire bag of these!"
239598,B001E6K6B2,ACJPDBT394RJ8,ThePowerSuit,0,0,5,1298851200,Subscribe and Save!,You can save so much money by purchasing this through amazon.  If it were purchased from a grocery store it would easily be over 15 dollars
181021,B007Y59HVM,A2K1KGPMVPA5AC,BB,0,0,5,1345680000,NOW THIS IS COFFEE!!!!!,"THIS COFFEE IS SUCH A GOOD FRAGRANCE AND SOOOO GOOOOOOOOD TASTING! THIS IS WHAT I CALL A CUP A JO! AND SMELLS SO WONDERFUL FROM OPENING THE BAG, TO BREWING IT AND DRINKING IT. GOOD JOB ROGERS FAMILY! THANKS! I WILL BE ORDERING MORE FOR SURE. ANY OF THE K CUPS CAN'T TOUCH THIS! BELIEVE ME BECAUSE WE HAVE TRIED THEM ALL!"
376289,B000MXHQS4,A2TAAS82FNC0WQ,J. DeBoer,0,0,3,1316736000,Ingredients listed on this page are incorrect.,As of the date of this posting the ingredients listed on this page are incorrect. Please check the Gerber webpage for the correct ingredients.
71137,B002PI82P0,A155MJHCVAWN77,JulesH,10,13,1,1300838400,you get what you pay for,"As with most Saeco products the life expectancy is less than 2 years, and then the price to fix the broken pump or the leaky insides cost more than the machine itself. I have been through 2 in less than two years and the warranty requires you to pay for the shipping (heavy machine) and they won't guarantee that they will fix it, and then you have to pay to have it sent back. I regret ever looking at the machine - next time a Breville - my daughter has had hers for 5 years with no issues, ever."
69664,B003CK7O36,A1AEQZM99LO9VA,Debra Koch,1,3,1,1300924800,Doesn't even compare to other Earl Grey Teas,"This is a weak, bad, imitation of an Earl Grey tea. Even Bigelow Earl Grey is better, but Twinings is the best. Stash teas in general are weak and not that good, I especially dislike all the tea grounds in the bottom of my cup with Stash teas."
482557,B000G2UUDO,A2L5VB4PNGRPNJ,CELIA,0,0,5,1341964800,REALLY GOOD,IT TAKES AWHILE TO MELT IN A BOTTLE OF COLD WATER. TWO MINUTES MAYBE.  BUT IT HAS A PUNCH TO IT.  AND YOU TASTE LEMON DROPS BEFORE IT COMPLETELY MELTS.  QUITE A TREAT.  WILL BUY AGAIN.
233559,B000JQALA4,A172LBW3NAQUFI,"Random Theatre Kid ""Bells""",0,0,4,1319587200,I'm impressed,"I admit it, I've been a bad momma and my 3 year old Yorkie's dental health could be better. After a recommendation from a friend, I went out and got a few of the individually packaged ones just to make sure because my pup is a bit of a snot about what she eats. Much to my surprise, she ran off with her Greenie and hid under the chair so the other dogs couldn't steal it from her! It wasn't until weeks later that I observed the ingredients list. Shock of all shocks, my little carnivore is totally into these and there isn't a HINT of any sort of meat in them. Other treats have been snubbed, biscuits go uneaten and the money we spent on treats is invariably NOT worth it. Greenies changed that completely!<br /><br />The only complaint I have is the steep price. I'm grateful to have such a little dog because I get more bang for my buck, but they're worth it. And it's probably much wiser to buy them here in bulk for a dog who's getting them daily. The vet also says these are pretty high in calories, but as our dog is 3 pounds and doesn't eat much anyway, I think these suit her well."
130208,B001EO5UTM,A38B98W2MYC9A6,J. Rivera,6,6,5,1285632000,The Best Oil I Have  Ever Purchased,"Was looking for a real good olive oil,just happened upon Zoe.Has to be the best oil I have tasted.So rich and beautiful as a good oil should be. Also like that it is from Spain .Have read how good their oils are ,have to say its true.Love it.Cant beat the price on AMAZON."
161561,B0009F3PGC,A3AHEW2BK31N9A,"Karla J. Crawley ""KarlaJ""",0,0,5,1191628800,Bentley loves these,"My little Brussels Griffon, Bentley, loves these cookies.  I bought a box to try and ordered 2 more.  He prefers them to others I bought that he obviously liked.  There are quite a few cookies in a box."
356526,B007OXJLR4,A1DRADY6RXUQGZ,bluejourney,0,0,5,1350432000,Delicious,"I am struggling to keep this stocked for our office coffee maker. Everyone who likes light roast, flavored coffees is in love with this product."
533732,B0021Z4W88,A3LLEX1R9IXQSO,"DF ""DF""",1,1,5,1324684800,Organic meat,"We understand the need for orgainc foods. So, I was glad to try this brand of meat. We ordered these steaks for a holiday dinner and you can imagine how disappointed we were when they arrived at room temperature with no kind of coolant intact at all!!! What cooling agent there was, was long since spent. We are afraid to eat the meat.  I immediately called the organic meat company, and asked for a refund; left a message on voicemail.  I have not yet called Amazon cutomer service, but, will of the meat company does not make good on our order. Very annoying. If a company is going to send perishables, it should take care in doing it.<br /><br />Follow up on this order. The owner returned my call and another order of properly shipped meat was deilvered to us. We cooked some of these steaks and they are superb. If you are a meat lover you owe it to yourself to try these steaks.<br />DF"
22268,B000KV61FC,A2R8SIMZEMAH9E,slomobile,2,2,4,1257033600,Good Toy...,"We have a JRT Mix and he is too smart for his own good.  The first time we used this 'puzzle' toy it took him about 45 mins to get to the end.  By the third time he had figured the most efficient way to get food to fall out and he now employs that same technique to finish off a scoop of kibble in about 10 mins.  He really enjoys focusing on this task for the 10 mins, as the JRT is an obsessive breed anyhow.  It gives him a good job to work on.  I recommend this simple toy as we have seen good results and it performs exactly as advertised.  Durability is good, our guy is tough on toys, but if you give it to him with food in it and then remove it from him when complete, there are no issues."
173336,B004BKPR3U,A1SM6B8FAJP96L,WI-Dan,0,0,5,1317600000,favorite around the house,I ordered this forme but the kids love it too. I recommend becasue it does not get too soft like many of the other gums.
87283,B001EO616S,A226OG6KATJQWG,Kendall mcgee Jr.,0,1,5,1336867200,2nd order,"This is actually very Good Honey, Will order again in the Future When Stock runs Lower Recommend to everyone who ever Likes the sweet Taste"
321201,B008RWUHA6,A35WUBU45UCDBA,"Karen ""For What It's Worth""",0,0,2,1320537600,Great blueberry taste but not a favorite of mine,"I love granola and I love Kind products but the Vanilla Blueberry Clusters were not a favorite of mine. The blueberry flavor was great. Tasted like fresh blueberries but the vanilla taste was a little off and the granola itself tasted a little stale. It didn't have a balanced flavor either. I was either hit with blueberry, vanilla or oats. The flavors competed instead of complimenting."
197139,B000FNH1C2,A2KQFZW95JYGK6,Dana Matchem,1,1,5,1184716800,Great Taste... Better for Me!,"I stumbled on these at Whole Foods market. I was paying $2.00 per cookie, as they are sold individually. The price here was much lower. Take a chance on these cookies. I, for health reasons, started eating natural and organic foods. Treats like Nana's cookies fit nicely in to my diet. My favorite is Oatmeal, Raisin. The taste is amazing. I would recommend to anyone. Yum!"
454636,B0009F3SC8,A3P1T03UHU5QZB,Y. Howard,0,0,5,1265587200,calming tea,"This tea is sensational and one of the best I've ever had.  I love it's pleasant and fruity aroma.  I was a little concerened about the caffein, but there seems to be little effect.  I find it very calming.  A superb tea."
20647,B0018CJYPG,A36TDCR3BJZNS6,shannonsebastian,1,2,2,1320710400,Maybe just not for my dog?,"I bought this food for my dog (who has very sensitive skin), and, maybe either a) it is not for him, or, b), I didn't introduce it gradually enough, but, he did develop some vomiting and loose stools when eating (fed him only for about 3 days).  It sounds like fabulous food, with quality ingredients, but, I am afraid to give him any more, since I don't know if he can handle/tolerate it.  I still have about 32 lbs. of this food left at my house :)"
106041,B001E5DYEE,A23AWFFG4J147Q,Thoughtful &#34;Sue&#34;,6,6,5,1206576000,"Ah, perfection!","As you can see from the reviews for the other sized containers of these cherries, they are really something special!  I used to choose my breakfast cereal from a cupboard full of 20 or so assorted varietes of cold cereals to keep more morning meal interesting, but now that I have these cherries, I actually look forward to having the same oatmeal with cherries every morning!  I sprinkle a handful in the bowl with 3/4 c. quick oats and 1 cup milk (for the calcium), microwave for 2 minutes, and it just makes my morning; and I am fully satisfied until lunch.  The cherries have the perfect amount of tartness and are soft enough to chew easily (not dried and leathery like some dried fruit).  Also, they don't come in bags, as advertised here, but in clear round containers with replaceable lids.  And they are cheaper than the bagged SunMaid ones in the grocery store!  This quantity lasted me about two months, so I just bought some more."
214249,B001SAQCNA,A3S5I2VP4QE3LA,trini4yu,12,12,5,1299974400,If u are west indian then this is a must have,If you are west indian you know that this product is a must have for your kitchen... am a tnt chic and it beats having to buy a dry coconut and not sure if its even useable or not and having to crack it open to grate .... love it .. love it .. love it .. it disolves perfectly without leaving any lumps with warm water
266116,B002MF18TS,A2U2R7CSJWXKZT,Linda C. Carroll,6,7,5,1286928000,Dark Chocolate Cups,"These dark chocolate cups were just perfect.  The delivery was timely, the product was packaged beautifully, and they tasted great."
500886,B002TN49F8,A1VJ7HYM1EC94M,"G P Padillo ""paolo""",0,0,4,1282780800,For flavored coffee - this stuff is great!,"I'm an old-fashioned kind of coffee man - good, strong, black - sometimes with cream and sugar, but rarely do flavored coffees do it for me or satisfy.  I made a pot for friends and they oohed and ahhed over this stuff.  I tried a cup in lieu of dessert (with cream and sugar) and found it had a vaguely creme brulee type of taste that I found delicious!  Quel surprise!<br /><br />Getting the vacuum packed bag open was a bit of a chore (more easily accomplished with a pair of scissors), but I'll be getting this stuff again - and maybe not just for guests!"
435180,B003ZUNJVE,A1YDCRA7YGQ0U9,Lindsay,0,0,5,1287360000,Fig/Almond Spread,"I used the fig/almond spread as a filling for a layered cake. I got rave reviews from my coworkers, they really thought the spread had a nice flavor and consistency. Using the gracious gourmet spread as a filling gave more dimension to the flavor of my cake. I highly reccomend it!"
379492,B007RLRCLK,A360DPC534SN3C,"A. Thompson ""marie michael gabriel raphael""",4,4,5,1250899200,Wonderful Tea,"I use red clover tea a lot and so do my friends, it helps cure insomnia and is also known as a cleanser of the body organs. I feel rejuvenated, refreshed and cheerful after I use it, which is between once a week and once a month."
228121,B003VXHGPK,A2T6J1XFG5O554,J. C. Brown CSP,0,0,5,1324771200,Wolfgang Puck Breakfast in Bed,This is my daughter's favorite K-cup product. Mild medium roast it is the next best thing to having Wolfgang cooking breakfast for you in your kitchen.
